state,month,year,number
Sao Paulo,Fevereiro,2014,383
Sao Paulo,Fevereiro,2015,383
Sao Paulo,Fevereiro,2016,384
Sao Paulo,Fevereiro,2017,384
Sao Paulo,Março,1999,384
Sao Paulo,Março,2000,385
Sao Paulo,Março,2001,385
Sao Paulo,Março,2002,385
Sao Paulo,Março,2003,385
Sao Paulo,Março,2004,386
Sao Paulo,Março,2005,388
Sao Paulo,Março,2006,389
Sao Paulo,Março,2007,391
Sao Paulo,Março,2008,392
Sao Paulo,Março,2009,394
Sao Paulo,Março,2010,394
Sao Paulo,Março,2011,395
Sao Paulo,Março,2012,396
Sao Paulo,Março,2013,396
Sao Paulo,Março,2014,396
Sao Paulo,Março,2015,397
Sao Paulo,Março,2016,397
Sao Paulo,Março,2017,397
Sao Paulo,Abril,1999,398
Sao Paulo,Abril,2000,398
Sao Paulo,Abril,2001,398
Sao Paulo,Abril,2002,399
Sao Paulo,Abril,2003,399
Sao Paulo,Abril,2004,399
Sao Paulo,Abril,2005,399
Sao Paulo,Abril,2006,401
Sao Paulo,Abril,2007,402
Sao Paulo,Abril,2008,403
Sao Paulo,Abril,2009,403
Sao Paulo,Abril,2010,403
Sao Paulo,Abril,2011,404
Sao Paulo,Abril,2012,405
Sao Paulo,Abril,2013,406
Sao Paulo,Abril,2014,406
Sao Paulo,Abril,2015,407
Sao Paulo,Abril,2016,407
Sao Paulo,Abril,2017,408
Sao Paulo,Maio,1999,408
Sao Paulo,Maio,2000,410
Sao Paulo,Maio,2001,411
Sao Paulo,Maio,2002,411
Sao Paulo,Maio,2003,411
Sao Paulo,Maio,2004,412
Sao Paulo,Maio,2005,412
Sao Paulo,Maio,2006,413
Sao Paulo,Maio,2007,414
Sao Paulo,Maio,2008,415
Sao Paulo,Maio,2009,415
Sao Paulo,Maio,2010,416
Sao Paulo,Maio,2011,416
Sao Paulo,Maio,2012,417
Sao Paulo,Maio,2013,417
Sao Paulo,Maio,2014,418
Sao Paulo,Maio,2015,418
Sao Paulo,Maio,2016,419
Sao Paulo,Maio,2017,421
Sao Paulo,Junho,1998,422
Sao Paulo,Junho,1999,422
Sao Paulo,Junho,2000,422
Sao Paulo,Junho,2001,422
Sao Paulo,Junho,2002,422
Sao Paulo,Junho,2003,423
Sao Paulo,Junho,2004,423
Sao Paulo,Junho,2005,423
Sao Paulo,Junho,2006,423
Sao Paulo,Junho,2007,424
Sao Paulo,Junho,2008,424
Sao Paulo,Junho,2009,424
Sao Paulo,Junho,2010,425
Sao Paulo,Junho,2011,425
Sao Paulo,Junho,2012,425
Sao Paulo,Junho,2013,425
Sao Paulo,Junho,2014,426
Sao Paulo,Junho,2015,428
Sao Paulo,Junho,2016,428
Sao Paulo,Junho,2017,430
Sao Paulo,Julho,1998,430
Sao Paulo,Julho,1999,431
Sao Paulo,Julho,2000,431
Sao Paulo,Julho,2001,431
Sao Paulo,Julho,2002,432
Sao Paulo,Julho,2003,434
Sao Paulo,Julho,2004,434
Sao Paulo,Julho,2005,435
Sao Paulo,Julho,2006,435
Sao Paulo,Julho,2007,435
Sao Paulo,Julho,2008,436
Sao Paulo,Julho,2009,437
Sao Paulo,Julho,2010,438
Sao Paulo,Julho,2011,439
Sao Paulo,Julho,2012,439
Sao Paulo,Julho,2013,439
Sao Paulo,Julho,2014,439
Sao Paulo,Julho,2015,441
Sao Paulo,Julho,2016,441
Sao Paulo,Julho,2017,442
Sao Paulo,Agosto,1998,443
Sao Paulo,Agosto,1999,444
Sao Paulo,Agosto,2000,444
Sao Paulo,Agosto,2001,445
Sao Paulo,Agosto,2002,445
Sao Paulo,Agosto,2003,445
Sao Paulo,Agosto,2004,446
Sao Paulo,Agosto,2005,446
Sao Paulo,Agosto,2006,447
Sao Paulo,Agosto,2007,447
Sao Paulo,Agosto,2008,447
Sao Paulo,Agosto,2009,447
Sao Paulo,Agosto,2010,448
Sao Paulo,Agosto,2011,448
Sao Paulo,Agosto,2012,449
Sao Paulo,Agosto,2013,449
Sao Paulo,Agosto,2014,450
Sao Paulo,Agosto,2015,450
Sao Paulo,Agosto,2016,450
Sao Paulo,Agosto,2017,451
Sao Paulo,Setembro,1998,451
Sao Paulo,Setembro,1999,451
Sao Paulo,Setembro,2000,452
Sao Paulo,Setembro,2001,452
Sao Paulo,Setembro,2002,452
Sao Paulo,Setembro,2003,453
Sao Paulo,Setembro,2004,456
Sao Paulo,Setembro,2005,457
Sao Paulo,Setembro,2006,457
Sao Paulo,Setembro,2007,459
Sao Paulo,Setembro,2008,459
Sao Paulo,Setembro,2009,459
Sao Paulo,Setembro,2010,461
Sao Paulo,Setembro,2011,461
Sao Paulo,Setembro,2012,461
Sao Paulo,Setembro,2013,462
Sao Paulo,Setembro,2014,462
Sao Paulo,Setembro,2015,462
Sao Paulo,Setembro,2016,465
Sao Paulo,Setembro,2017,465
Sao Paulo,Outubro,1998,466
Sao Paulo,Outubro,1999,466
Sao Paulo,Outubro,2000,467
Sao Paulo,Outubro,2001,467
Sao Paulo,Outubro,2002,467
Sao Paulo,Outubro,2003,468
Sao Paulo,Outubro,2004,468
Sao Paulo,Outubro,2005,470
Sao Paulo,Outubro,2006,470
Sao Paulo,Outubro,2007,470
Sao Paulo,Outubro,2008,475
Sao Paulo,Outubro,2009,476
Sao Paulo,Outubro,2010,476
Sao Paulo,Outubro,2011,476
Sao Paulo,Outubro,2012,476
Sao Paulo,Outubro,2013,476
Sao Paulo,Outubro,2014,476
Sao Paulo,Outubro,2015,476
Sao Paulo,Outubro,2016,477
Sao Paulo,Outubro,2017,477
Sao Paulo,Novembro,1998,479
Sao Paulo,Novembro,1999,479
Sao Paulo,Novembro,2000,479
Sao Paulo,Novembro,2001,480
Sao Paulo,Novembro,2002,480
Sao Paulo,Novembro,2003,481
Sao Paulo,Novembro,2004,482
Sao Paulo,Novembro,2005,483
Sao Paulo,Novembro,2006,484
Sao Paulo,Novembro,2007,484
Sao Paulo,Novembro,2008,486
Sao Paulo,Novembro,2009,486
Sao Paulo,Novembro,2010,486
Sao Paulo,Novembro,2011,488
Sao Paulo,Novembro,2012,488
Sao Paulo,Novembro,2013,490
Sao Paulo,Novembro,2014,491
Sao Paulo,Novembro,2015,492
Sao Paulo,Novembro,2016,494
Sao Paulo,Novembro,2017,494
Sao Paulo,Dezembro,1998,494
Sao Paulo,Dezembro,1999,495
Sao Paulo,Dezembro,2000,497
Sao Paulo,Dezembro,2001,498
Sao Paulo,Dezembro,2002,499
Sao Paulo,Dezembro,2003,500
Sao Paulo,Dezembro,2004,500
Sao Paulo,Dezembro,2005,500
Sao Paulo,Dezembro,2006,501
Sao Paulo,Dezembro,2007,502
Sao Paulo,Dezembro,2008,502
Sao Paulo,Dezembro,2009,502
Sao Paulo,Dezembro,2010,502
Sao Paulo,Dezembro,2011,503
Sao Paulo,Dezembro,2012,504
Sao Paulo,Dezembro,2013,505
Sao Paulo,Dezembro,2014,507
Sao Paulo,Dezembro,2015,509
Sao Paulo,Dezembro,2016,509
Sergipe,Janeiro,1999,510
Sergipe,Janeiro,2000,510
Sergipe,Janeiro,2001,510
Sergipe,Janeiro,2002,511
Sergipe,Janeiro,2003,512
Sergipe,Janeiro,2004,512
Sergipe,Janeiro,2005,512
Sergipe,Janeiro,2006,515
Sergipe,Janeiro,2007,516
Sergipe,Janeiro,2008,516
Sergipe,Janeiro,2009,517
Sergipe,Janeiro,2010,517
Sergipe,Janeiro,2011,519
Sergipe,Janeiro,2012,521
Sergipe,Janeiro,2013,521
Sergipe,Janeiro,2014,522
Sergipe,Janeiro,2015,522
Sergipe,Janeiro,2016,522
Sergipe,Janeiro,2017,522
Sergipe,Fevereiro,1999,524
Sergipe,Fevereiro,2000,525
Sergipe,Fevereiro,2001,526
Sergipe,Fevereiro,2002,527
Sergipe,Fevereiro,2003,528
Sergipe,Fevereiro,2004,529
Sergipe,Fevereiro,2005,529
Sergipe,Fevereiro,2006,530
Sergipe,Fevereiro,2007,530
Sergipe,Fevereiro,2008,533
Sergipe,Fevereiro,2009,533
Sergipe,Fevereiro,2010,534
Sergipe,Fevereiro,2011,538
Sergipe,Fevereiro,2012,538
Sergipe,Fevereiro,2013,538
Sergipe,Fevereiro,2014,539
Sergipe,Fevereiro,2015,541
Sergipe,Fevereiro,2016,541
Sergipe,Fevereiro,2017,542
Sergipe,Março,1999,545
Sergipe,Março,2000,545
Sergipe,Março,2001,545
Sergipe,Março,2002,547
Sergipe,Março,2003,547
Sergipe,Março,2004,547
Sergipe,Março,2005,547
Sergipe,Março,2006,549
Sergipe,Março,2007,549
Sergipe,Março,2008,552
Sergipe,Março,2009,552
Sergipe,Março,2010,554
Sergipe,Março,2011,555
Sergipe,Março,2012,557
Sergipe,Março,2013,559
Sergipe,Março,2014,560
Sergipe,Março,2015,560
Sergipe,Março,2016,562
Sergipe,Março,2017,563
Sergipe,Abril,1999,563
Sergipe,Abril,2000,564
Sergipe,Abril,2002,564
Sergipe,Abril,2003,565
Sergipe,Abril,2004,565
Sergipe,Abril,2005,568
Sergipe,Abril,2006,570
Sergipe,Abril,2007,572
Sergipe,Abril,2008,573
Sergipe,Abril,2009,575
Sergipe,Abril,2010,576
Sergipe,Abril,2011,576
Sergipe,Abril,2012,577
Sergipe,Abril,2013,577
Sergipe,Abril,2014,578
Sergipe,Abril,2015,578
Sergipe,Abril,2016,579
Sergipe,Abril,2017,580
Sergipe,Maio,2001,580
Sergipe,Maio,2003,581
Sergipe,Maio,2004,581
Sergipe,Maio,2012,581
Sergipe,Maio,2013,582
Sergipe,Maio,2014,588
Sergipe,Maio,2015,588
Sergipe,Maio,2016,589
Sergipe,Maio,2017,590
Sergipe,Junho,2009,591
Sergipe,Junho,2011,591
Sergipe,Junho,2012,591
Sergipe,Junho,2013,591
Sergipe,Junho,2015,592
Sergipe,Junho,2016,593
Sergipe,Julho,2012,594
Sergipe,Agosto,2002,595
Sergipe,Agosto,2011,596
Sergipe,Agosto,2016,597
Sergipe,Setembro,2001,597
Sergipe,Setembro,2003,599
Sergipe,Setembro,2005,600
Sergipe,Setembro,2009,602
Sergipe,Setembro,2012,605
Sergipe,Setembro,2013,605
Sergipe,Setembro,2014,605
Sergipe,Setembro,2015,605
Sergipe,Setembro,2016,606
Sergipe,Outubro,2000,606
Sergipe,Outubro,2001,606
Sergipe,Outubro,2002,607
Sergipe,Outubro,2003,609
Sergipe,Outubro,2004,610
Sergipe,Outubro,2005,610
Sergipe,Outubro,2006,611
Sergipe,Outubro,2007,615
Sergipe,Outubro,2009,616
Sergipe,Outubro,2010,617
Sergipe,Outubro,2011,618
Sergipe,Outubro,2012,623
Sergipe,Outubro,2013,625
Sergipe,Outubro,2014,626
Sergipe,Outubro,2015,626
Sergipe,Outubro,2016,628
Sergipe,Novembro,1998,631
Sergipe,Novembro,1999,632
Sergipe,Novembro,2001,632
Sergipe,Novembro,2002,633
Sergipe,Novembro,2003,638
Sergipe,Novembro,2004,638
Sergipe,Novembro,2005,639
Sergipe,Novembro,2006,639
Sergipe,Novembro,2007,640
Sergipe,Novembro,2008,640
Sergipe,Novembro,2009,640
Sergipe,Novembro,2010,641
Sergipe,Novembro,2011,642
Sergipe,Novembro,2012,643
Sergipe,Novembro,2013,643
Sergipe,Novembro,2014,643
Sergipe,Novembro,2015,644
Sergipe,Novembro,2016,644
Sergipe,Novembro,2017,645
Sergipe,Dezembro,1998,646
Sergipe,Dezembro,1999,646
Sergipe,Dezembro,2001,647
Sergipe,Dezembro,2002,647
Sergipe,Dezembro,2003,647
Sergipe,Dezembro,2004,651
Sergipe,Dezembro,2005,652
Sergipe,Dezembro,2006,652
Sergipe,Dezembro,2007,655
Sergipe,Dezembro,2008,657
Sergipe,Dezembro,2009,658
Sergipe,Dezembro,2010,658
Sergipe,Dezembro,2011,661
Sergipe,Dezembro,2012,665
Sergipe,Dezembro,2013,666
Sergipe,Dezembro,2014,668
Sergipe,Dezembro,2015,669
Sergipe,Dezembro,2016,669
Tocantins,Janeiro,1999,669
Tocantins,Janeiro,2000,669
Tocantins,Janeiro,2001,674
Tocantins,Janeiro,2002,676
Tocantins,Janeiro,2003,676
Tocantins,Janeiro,2004,677
Tocantins,Janeiro,2005,679
Tocantins,Janeiro,2006,679
Tocantins,Janeiro,2007,680
Tocantins,Janeiro,2008,682
Tocantins,Janeiro,2009,684
Tocantins,Janeiro,2010,684
Tocantins,Janeiro,2011,684
Tocantins,Janeiro,2012,684
Tocantins,Janeiro,2013,685
Tocantins,Janeiro,2014,685
Tocantins,Janeiro,2015,685
Tocantins,Janeiro,2016,685
Tocantins,Janeiro,2017,686
Tocantins,Fevereiro,1999,687
Tocantins,Fevereiro,2000,687
Tocantins,Fevereiro,2001,687
Tocantins,Fevereiro,2002,689
Tocantins,Fevereiro,2003,690
Tocantins,Fevereiro,2004,694
Tocantins,Fevereiro,2005,694
Tocantins,Fevereiro,2006,695
Tocantins,Fevereiro,2007,699
Tocantins,Fevereiro,2008,702
Tocantins,Fevereiro,2009,702
Tocantins,Fevereiro,2010,704
Tocantins,Fevereiro,2011,705
Tocantins,Fevereiro,2012,706
Tocantins,Fevereiro,2013,707
Tocantins,Fevereiro,2014,708
Tocantins,Fevereiro,2015,709
Tocantins,Fevereiro,2016,710
Tocantins,Fevereiro,2017,710
Tocantins,Março,1999,711
Tocantins,Março,2000,713
Tocantins,Março,2002,713
Tocantins,Março,2003,717
Tocantins,Março,2004,717
Tocantins,Março,2005,718
Tocantins,Março,2006,719
Tocantins,Março,2007,719
Tocantins,Março,2008,721
Tocantins,Março,2009,724
Tocantins,Março,2010,725
Tocantins,Março,2011,725
Tocantins,Março,2012,728
Tocantins,Março,2013,728
Tocantins,Março,2014,728
Tocantins,Março,2015,728
Tocantins,Março,2016,731
Tocantins,Março,2017,733
Tocantins,Abril,1999,733
Tocantins,Abril,2001,739
Tocantins,Abril,2002,739
Tocantins,Abril,2003,740
Tocantins,Abril,2004,740
Tocantins,Abril,2005,741
Tocantins,Abril,2006,741
Tocantins,Abril,2007,743
Tocantins,Abril,2008,743
Tocantins,Abril,2009,747
Tocantins,Abril,2010,750
Tocantins,Abril,2011,754
Tocantins,Abril,2012,755
Tocantins,Abril,2013,759
Tocantins,Abril,2014,762
Tocantins,Abril,2015,763
Tocantins,Abril,2016,765
Tocantins,Abril,2017,765
Tocantins,Maio,1999,766
Tocantins,Maio,2000,767
Tocantins,Maio,2001,767
Tocantins,Maio,2002,768
Tocantins,Maio,2003,769
Tocantins,Maio,2004,769
Tocantins,Maio,2005,770
Tocantins,Maio,2006,770
Tocantins,Maio,2007,772
Tocantins,Maio,2008,777
Tocantins,Maio,2009,778
Tocantins,Maio,2010,778
Tocantins,Maio,2011,787
Tocantins,Maio,2012,788
Tocantins,Maio,2013,790
Tocantins,Maio,2014,793
Tocantins,Maio,2015,794
Tocantins,Maio,2016,796
Tocantins,Maio,2017,796
Tocantins,Junho,1998,797
Tocantins,Junho,1999,798
Tocantins,Junho,2000,800
Tocantins,Junho,2001,800
Tocantins,Junho,2002,801
Tocantins,Junho,2003,801
Tocantins,Junho,2004,802
Tocantins,Junho,2005,809
Tocantins,Junho,2006,811
Tocantins,Junho,2007,812
Tocantins,Junho,2008,812
Tocantins,Junho,2009,812
Tocantins,Junho,2010,813
Tocantins,Junho,2011,813
Tocantins,Junho,2012,815
Tocantins,Junho,2013,816
Tocantins,Junho,2014,816
Tocantins,Junho,2015,819
Tocantins,Junho,2016,819
Tocantins,Junho,2017,820
Tocantins,Julho,1998,822
Tocantins,Julho,1999,824
Tocantins,Julho,2000,825
Tocantins,Julho,2001,825
Tocantins,Julho,2002,827
Tocantins,Julho,2003,828
Tocantins,Julho,2004,829
Tocantins,Julho,2005,829
Tocantins,Julho,2006,830
Tocantins,Julho,2007,831
Tocantins,Julho,2008,833
Tocantins,Julho,2009,834
Tocantins,Julho,2010,837
Tocantins,Julho,2011,839
Tocantins,Julho,2012,839
Tocantins,Julho,2013,842
Tocantins,Julho,2014,844
Tocantins,Julho,2015,844
Tocantins,Julho,2016,845
Tocantins,Julho,2017,845
Tocantins,Agosto,1998,846
Tocantins,Agosto,1999,848
Tocantins,Agosto,2000,849
Tocantins,Agosto,2001,854
Tocantins,Agosto,2002,856
Tocantins,Agosto,2003,858
Tocantins,Agosto,2004,858
Tocantins,Agosto,2005,859
Tocantins,Agosto,2006,859
Tocantins,Agosto,2007,859
Tocantins,Agosto,2008,861
Tocantins,Agosto,2009,864
Tocantins,Agosto,2010,864
Tocantins,Agosto,2011,865
Tocantins,Agosto,2012,866
Tocantins,Agosto,2013,871
Tocantins,Agosto,2014,872
Tocantins,Agosto,2015,873
Tocantins,Agosto,2016,875
Tocantins,Agosto,2017,875
Tocantins,Setembro,1998,878
Tocantins,Setembro,1999,882
Tocantins,Setembro,2000,885
Tocantins,Setembro,2001,885
Tocantins,Setembro,2002,885
Tocantins,Setembro,2003,887
Tocantins,Setembro,2004,887
Tocantins,Setembro,2005,889
Tocantins,Setembro,2006,891
Tocantins,Setembro,2007,892
Tocantins,Setembro,2008,895
Tocantins,Setembro,2009,896
Tocantins,Setembro,2010,897
Tocantins,Setembro,2011,900
Tocantins,Setembro,2012,901
Tocantins,Setembro,2013,902
Tocantins,Setembro,2014,903
Tocantins,Setembro,2015,905
Tocantins,Setembro,2016,905
Tocantins,Setembro,2017,906
Tocantins,Outubro,1998,906
Tocantins,Outubro,1999,911
Tocantins,Outubro,2000,911
Tocantins,Outubro,2001,911
Tocantins,Outubro,2002,911
Tocantins,Outubro,2003,912
Tocantins,Outubro,2004,913
Tocantins,Outubro,2005,913
Tocantins,Outubro,2006,914
Tocantins,Outubro,2007,915
Tocantins,Outubro,2008,915
Tocantins,Outubro,2009,918
Tocantins,Outubro,2010,919
Tocantins,Outubro,2011,922
Tocantins,Outubro,2012,925
Tocantins,Outubro,2013,927
Tocantins,Outubro,2014,928
Tocantins,Outubro,2015,933
Tocantins,Outubro,2016,934
Tocantins,Outubro,2017,935
Tocantins,Novembro,1998,938
Tocantins,Novembro,1999,939
Tocantins,Novembro,2000,941
Tocantins,Novembro,2001,942
Tocantins,Novembro,2002,943
Tocantins,Novembro,2003,943
Tocantins,Novembro,2004,947
Tocantins,Novembro,2005,947
Tocantins,Novembro,2006,948
Tocantins,Novembro,2007,948
Tocantins,Novembro,2008,949
Tocantins,Novembro,2009,949
Tocantins,Novembro,2010,952
Tocantins,Novembro,2011,953
Tocantins,Novembro,2012,956
Tocantins,Novembro,2013,959
Tocantins,Novembro,2014,960
Tocantins,Novembro,2015,960
Tocantins,Novembro,2016,960
Tocantins,Novembro,2017,960
Tocantins,Dezembro,1998,964
Tocantins,Dezembro,1999,969
Tocantins,Dezembro,2000,969
Tocantins,Dezembro,2001,971
Tocantins,Dezembro,2002,972
Tocantins,Dezembro,2003,973
Tocantins,Dezembro,2004,974
Tocantins,Dezembro,2005,976
Tocantins,Dezembro,2006,977
Tocantins,Dezembro,2007,979
Tocantins,Dezembro,2008,979
Tocantins,Dezembro,2009,981
Tocantins,Dezembro,2010,982
Tocantins,Dezembro,2011,982
Tocantins,Dezembro,2012,987
Tocantins,Dezembro,2013,989
Tocantins,Dezembro,2014,995
Tocantins,Dezembro,2015,995
Tocantins,Dezembro,2016,998
